datetime,ltp,qty
1718355806609,88.6,25
1718355806957,88.95,25
1718355806957,88.95,25
1718355807949,88.85,100
1718355808246,88.85,50
1718355808955,88.8,250
1718355809468,88.85,75
1718355809965,89.0,25
1718355810216,89.2,25
1718355810643,89.15,25
1718355810964,88.95,200
1718355811251,88.85,25
1718355811980,88.85,50
1718355812066,88.85,175
1718355812949,88.8,25
1718355813451,88.75,25
1718355813972,89.25,225
1718355814677,89.5,25
1718355815115,89.0,25
1718355815655,89.2,50
1718355815963,89.25,25
1718355816663,89.05,75
1718355816923,89.3,50
1718355817169,89.35,25
1718355817942,89.15,25
1718355818096,89.35,25
1718355818931,89.0,50
1718355819225,89.1,25
1718355819931,89.1,50
1718355820687,89.2,25
1718355821004,89.25,25
1718355821664,89.4,100
1718355821903,89.8,25
1718355822588,89.3,50
1718355822893,89.5,50
1718355823688,89.5,50
1718355823943,89.55,250
1718355824273,89.8,100
1718355824970,89.75,25
1718355825472,89.7,300
1718355825988,89.55,175
1718355826437,89.75,25
1718355826951,89.95,75
1718355827329,89.75,25
1718355827941,89.95,475
1718355828497,90.0,25
1718355828966,90.0,100
1718355829702,90.25,25
1718355829987,89.8,50
1718355830480,90.75,50
1718355830973,90.75,25
1718355831283,90.75,25
1718355831915,90.3,175
1718355832274,90.4,25
1718355832842,90.6,25
1718355833500,91.0,50
1718355833933,90.8,25
1718355834474,90.95,125
1718355834960,90.85,125
1718355835676,90.4,50
1718355835913,90.55,25
1718355836269,90.6,25
1718355836932,90.6,25
1718355836932,90.6,25
1718355837939,90.55,50
1718355838477,90.5,100
1718355838942,90.6,50
1718355839290,90.3,25
1718355839988,90.25,75
1718355840266,90.5,25
1718355840458,90.7,25
1718355840903,90.7,125
1718355841487,90.85,25
1718355841660,90.75,175
1718355842116,90.55,75
1718355842753,90.4,25
1718355843522,90.35,325
1718355843987,90.35,25
1718355844271,90.4,25
1718355844904,90.55,1150
1718355845521,90.4,25
1718355845889,90.05,100
1718355846508,90.2,50
1718355846788,90.35,150
1718355847132,90.2,75
1718355847132,90.2,75
1718355848730,89.85,25
1718355848992,89.95,275
1718355849213,89.8,25
1718355849966,89.95,25
1718355850296,89.7,50
1718355850998,89.55,50
1718355851503,89.55,25
1718355851926,89.65,500
1718355852540,89.2,25
1718355852935,89.45,200
1718355853697,89.65,75
1718355854005,89.75,100
1718355854517,89.8,225
1718355854931,89.85,25
1718355855732,89.65,25
1718355855801,89.7,25
1718355856318,89.55,50
1718355856931,89.6,25
1718355857157,89.95,200
1718355857803,90.0,25
1718355858525,90.15,25
1718355858965,90.05,375
1718355859276,90.0,25
1718355859917,89.85,50
1718355860275,90.0,900
1718355860997,89.85,25
1718355861429,90.15,25
1718355862001,89.85,250
1718355862592,89.85,25
1718355862964,90.0,75
1718355863336,89.95,25
1718355863982,90.0,25
1718355864304,89.7,50
1718355864987,90.0,25
1718355865466,89.75,25
1718355865975,89.9,25
1718355866540,89.95,50
1718355866882,90.0,50
1718355867155,90.25,150
1718355867155,90.25,150
1718355868332,90.3,25
1718355869002,90.1,25
1718355869358,90.1,125
1718355869965,89.95,25
1718355870076,90.15,75
1718355870539,90.15,50
1718355871014,90.0,75
1718355871506,89.9,25
1718355871949,90.0,50
1718355872507,89.9,400
1718355872974,89.95,25
1718355873961,89.55,125
1718355874278,89.55,275
1718355874974,89.95,50
1718355875199,89.8,75
1718355875934,89.85,25
1718355876568,89.7,50
1718355876852,89.9,25
1718355877276,89.85,25
1718355878016,89.9,50
1718355878548,90.0,50
1718355879004,90.0,75
1718355879652,90.05,25
1718355879990,90.1,25
1718355880355,90.05,25
1718355880941,90.15,25
1718355881502,90.05,25
1718355881724,90.0,25
1718355882443,90.0,25
1718355883004,90.25,50
1718355883447,90.1,25
1718355883904,90.55,75
1718355884327,90.3,25
1718355885003,90.0,100
1718355885354,90.1,50
1718355885991,90.2,25
1718355886327,90.5,50
1718355886910,91.4,25
1718355887196,91.6,75
1718355887779,91.6,25
1718355888356,90.85,250
1718355889002,91.55,25
1718355889386,91.35,75
1718355890011,91.8,100
1718355890378,91.65,25
1718355891004,92.15,25
1718355891324,92.05,25
1718355892023,91.8,25
1718355892136,91.8,25
1718355892439,91.9,25
1718355893323,92.0,50
1718355894011,92.2,25
1718355894390,92.0,25
1718355894992,91.95,25
1718355895359,91.95,150
1718355895898,92.2,25
1718355896370,92.2,25
1718355896706,92.15,25
1718355897568,92.3,100
1718355897712,92.05,75
1718355898271,92.25,25
1718355898995,92.3,25
1718355899550,92.5,300
1718355900023,92.3,25
1718355900242,91.75,25
1718355900569,91.8,100
1718355901021,91.7,75
1718355901698,91.55,225
1718355901936,91.95,25
1718355902279,92.0,50
1718355902974,92.25,25
1718355903399,92.3,25
1718355904004,92.2,25
1718355904394,92.25,75
1718355905016,91.9,125
1718355905592,91.85,400
1718355905977,91.85,25
1718355906580,92.05,700
1718355906927,92.0,25
1718355907378,92.1,50
1718355907378,92.1,50
1718355908799,92.05,25
1718355909021,92.1,25
1718355909409,92.85,25
1718355909961,93.15,600
1718355910561,93.35,200
1718355911013,93.75,50
1718355911593,93.55,125
1718355911936,94.0,25
1718355912519,94.05,200
1718355913032,94.15,50
1718355913591,94.15,50
1718355914028,94.5,125
1718355914555,94.4,25
1718355915029,94.3,100
1718355915832,93.65,25
1718355916018,93.9,25
1718355916691,94.1,50
1718355916952,94.1,150
1718355917699,93.9,75
1718355917699,93.9,75
1718355917699,93.9,75
1718355919021,93.4,50
1718355919415,93.5,75
1718355920007,94.0,50
1718355920420,93.75,25
1718355921008,93.4,25
1718355921575,93.55,50
1718355921890,93.35,75
1718355922388,93.65,125
1718355923030,93.5,250
1718355923794,93.55,275
1718355924029,93.4,50
1718355925004,93.85,75
1718355925413,93.75,25
1718355925992,93.45,125
1718355926615,93.6,25
1718355926914,93.6,400
1718355927637,93.6,200
1718355927851,93.55,25
1718355928730,93.8,600
1718355928900,93.95,25
1718355929821,93.7,100
1718355930031,93.7,75
1718355930258,93.65,25
1718355930447,93.65,25
1718355931009,93.85,25
1718355931589,94.0,25
1718355931697,94.0,75
1718355932726,94.35,25
1718355933220,94.05,50
1718355933452,94.25,25
1718355934042,93.9,275
1718355934642,93.85,25
1718355935038,94.05,25
1718355935666,94.35,50
1718355936019,93.85,350
1718355936638,93.85,50
1718355936891,93.9,50
1718355937423,94.05,25
1718355938034,94.2,100
1718355938662,94.0,25
1718355938888,93.95,50
1718355939763,93.9,25
1718355940032,94.1,25
1718355940851,93.95,25
1718355941010,94.0,50
1718355941700,93.75,25
1718355941935,93.9,50
1718355942409,93.8,25
1718355943014,93.8,25
1718355943461,93.6,25
1718355943987,93.45,100
1718355944475,93.6,25
1718355945027,93.55,25
1718355945439,93.35,225
1718355946003,93.35,75
1718355946601,93.6,25
1718355946915,93.7,25
1718355947402,93.45,250
1718355947983,93.35,25
1718355948812,93.0,25
1718355949047,93.35,275
1718355949423,93.35,25
1718355950025,93.1,200
1718355950480,92.8,25
1718355951045,92.25,25
1718355951456,92.05,150
1718355951935,92.3,50
1718355952457,92.25,25
1718355953051,92.25,25
1718355953662,92.2,25
1718355953946,92.35,400
1718355954677,92.05,25
1718355955044,91.5,125
1718355955893,91.35,75
1718355956061,91.45,25
1718355956929,91.85,25
1718355957297,92.25,75
1718355958038,92.15,200
1718355958482,92.1,25
1718355959028,92.4,150
1718355959656,92.4,625
1718355959933,92.75,100
1718355960213,92.65,25
1718355960877,92.45,25
1718355961039,92.6,50
1718355961498,92.55,25
1718355961893,92.35,25
1718355962301,92.2,25
1718355963031,92.55,25
1718355963475,92.5,50
1718355963980,92.2,25
1718355964696,91.95,25
1718355965015,92.05,25
1718355965903,91.9,25
1718355966041,91.65,50
1718355966460,91.6,25
1718355966942,91.4,50
1718355967663,90.8,25
1718355968019,90.2,50
1718355968438,90.55,25
1718355969032,90.6,125
1718355969462,90.4,50
1718355970049,90.25,25
1718355970711,90.05,25
1718355971042,90.15,25
1718355971697,90.35,25
1718355972004,90.5,25
1718355972416,90.7,25
1718355973051,90.7,25
1718355973523,90.65,25
1718355974053,90.6,50
1718355974527,90.8,75
1718355975058,90.8,300
1718355975921,90.65,25
1718355976078,90.65,150
1718355976385,90.45,125
1718355976944,90.75,100
1718355977516,90.75,50
1718355977948,90.75,100
1718355978441,91.0,25
1718355979070,91.15,75
1718355979659,91.3,100
1718355980077,91.3,125
1718355980654,90.75,100
1718355981043,90.6,75
1718355981924,91.0,50
1718355982054,91.1,25
1718355982872,90.7,475
1718355982977,90.75,50
1718355983465,90.8,50
1718355984044,91.35,25
1718355984707,91.35,75
1718355985030,91.45,175
1718355985842,90.9,200
1718355985989,90.7,100
1718355986514,90.9,25
1718355987013,91.05,25
1718355987261,90.95,25
1718355988049,90.8,100
1718355988505,90.85,25
1718355989026,90.65,100
1718355989735,90.45,75
1718355990054,90.45,150
1718355990247,90.4,25
1718355990706,90.4,75
1718355991051,90.4,50
1718355991906,90.4,75
1718355991906,90.4,75
1718355992525,90.6,50
1718355993051,90.45,25
1718355993735,90.65,100
1718355994009,90.2,50
1718355994848,90.1,25
1718355995046,90.0,1100
1718355995954,90.0,25
1718355996066,90.05,50
1718355997081,90.0,675
1718355997479,90.0,25
1718355997967,90.2,25
1718355998528,90.25,50
1718355999067,90.4,25
1718355999751,89.9,25
1718356000033,89.7,25
1718356000962,89.75,25
1718356001060,89.6,25
1718356001548,89.85,25
1718356002038,90.15,25
1718356002233,90.05,25
1718356003021,89.75,25
1718356003530,89.65,25
1718356004064,89.65,50
1718356004723,90.25,25
1718356005087,90.4,25
1718356005942,90.05,100
1718356006089,90.0,100
1718356006557,89.9,25
1718356006842,89.6,25
1718356007371,90.0,25
1718356007992,90.2,75
1718356008564,90.05,75
1718356009075,90.1,25
1718356009735,89.9,125
1718356010105,90.0,25
1718356010903,89.9,25
1718356011068,89.95,50
1718356011709,89.65,50
1718356011928,89.65,25
1718356013088,90.0,25
1718356013517,89.9,25
1718356014282,89.7,25
1718356014450,89.65,500
1718356015002,89.7,50
1718356015516,89.9,25
1718356016078,89.85,25
1718356016512,90.0,50
1718356016719,89.95,25
1718356017646,89.95,25
1718356018096,89.8,50
1718356018605,89.85,25
1718356019062,89.9,25
1718356019778,89.55,25
1718356020094,89.55,25
1718356020231,89.55,100
1718356020971,88.45,50
1718356021062,88.7,25
1718356021901,88.6,25
1718356022676,88.85,200
1718356022991,88.95,25
1718356023762,88.6,75
1718356024080,88.5,250
1718356024568,88.55,25
1718356025158,88.5,25
1718356025764,88.65,100
1718356026097,88.6,75
1718356026788,88.95,200
1718356027080,89.15,25
1718356028072,89.7,75
1718356028072,89.7,75
1718356028575,89.6,25
1718356029202,89.8,25
1718356029598,89.7,25
1718356030028,89.85,25
1718356030789,90.05,25
1718356031044,89.9,25
1718356031561,89.95,25
1718356032028,89.7,225
1718356032732,90.0,125
1718356033151,89.7,25
1718356033779,89.7,25
1718356034067,89.8,25
1718356034616,89.75,25
1718356035088,89.65,25
1718356035589,89.8,25
1718356035950,89.75,25
1718356036317,89.9,200
1718356037073,90.0,25
1718356037756,90.55,25
1718356038295,90.65,25
1718356038796,90.25,25
1718356038932,90.25,25
1718356039823,90.1,25
1718356040094,90.1,25
1718356040800,90.3,50
1718356040968,90.1,25
1718356041589,90.2,25
1718356042102,90.3,100
1718356042711,90.5,25
1718356043993,90.9,25
1718356044058,90.85,25
1718356044926,90.55,25
1718356045079,90.6,25
1718356046029,90.5,200
1718356046770,90.35,100
1718356047402,90.55,25
1718356047747,90.7,25
1718356048557,90.5,25
1718356049096,90.45,200
1718356049726,90.5,50
1718356049962,90.5,25
1718356049962,90.5,25
1718356050763,90.7,200
1718356050939,90.5,25
1718356051844,90.65,25
1718356052472,90.7,100
1718356053104,90.8,250
1718356053429,90.65,25
1718356054015,90.75,50
1718356054604,90.75,100
1718356055084,90.8,25
1718356056010,91.3,50
1718356056065,91.15,25
1718356056631,91.15,75
1718356056732,91.15,25
1718356058114,91.3,100
1718356058634,91.35,100
1718356058994,91.45,25
1718356059552,91.55,25
1718356060088,91.5,25
1718356060847,91.35,50
1718356061108,91.3,25
1718356061614,91.6,75
1718356061654,91.6,25
1718356062655,91.7,150
1718356063098,91.65,50
1718356063636,91.4,25
1718356063991,91.3,100
1718356064644,91.4,350
1718356065031,91.4,25
1718356065654,91.45,25
1718356066044,91.5,100
1718356066718,91.4,150
1718356066801,91.5,25
1718356067830,90.7,550
1718356067852,90.9,75
1718356068931,90.9,50
1718356068931,90.9,50
1718356069633,91.2,50
1718356070035,91.2,250
1718356070781,90.95,25
1718356070924,90.95,100
1718356071653,90.65,125
1718356071919,90.9,25
1718356072955,91.2,75
1718356073654,90.9,125
1718356074046,90.45,25
1718356074664,90.55,125
1718356075090,90.6,175
1718356075870,90.85,25
1718356076089,90.95,25
1718356076580,90.8,200
1718356076895,90.5,75
1718356077933,90.85,25
1718356077933,90.85,25
1718356078438,90.9,25
1718356078837,90.85,25
1718356079643,90.85,25
1718356079966,90.7,25
1718356079966,90.7,25
1718356080842,90.7,50
1718356081078,90.7,25
1718356081446,90.75,25
1718356081446,90.75,25
1718356083117,90.0,25
1718356083526,90.3,200
1718356084016,90.5,25
1718356084603,90.5,25
1718356084985,90.4,200
1718356085760,90.25,25
1718356085760,90.25,25
1718356086881,90.15,25
1718356086881,90.15,25
1718356087385,90.2,50
1718356088021,90.0,275
1718356088687,90.1,25
1718356089113,90.0,25
1718356089683,89.95,25
1718356090033,89.95,25
1718356090857,89.85,100
1718356091062,89.85,25
1718356091525,89.85,175
1718356091525,89.85,175
1718356092865,89.85,50
1718356092865,89.85,50
1718356093952,89.65,25
1718356093952,89.65,25
1718356094618,89.9,75
1718356095075,90.0,500
1718356095652,90.1,100
1718356095996,90.2,50
1718356096697,90.5,75
1718356097042,90.4,25
1718356097455,90.4,25
1718356098702,90.4,50
1718356098897,90.4,100
1718356099447,90.6,150
1718356100095,90.55,25
1718356100563,90.45,50
1718356101131,90.4,150
1718356101705,90.15,25
1718356101945,90.05,100
1718356102838,90.15,50
1718356103032,90.3,50
1718356103639,90.25,25
1718356104088,90.0,25
1718356104587,90.1,25
1718356105094,90.05,25
1718356105711,90.0,25
1718356106121,89.65,50
1718356106684,89.75,25
1718356106736,89.7,225
1718356107445,90.05,125
1718356108099,90.0,125
1718356108849,89.35,25
1718356109078,89.25,25
1718356109685,89.35,25
1718356110145,89.35,200
1718356110251,89.2,175
1718356110580,89.35,375
1718356111069,89.5,25
1718356111699,89.4,50
1718356112106,89.5,100
1718356112320,89.45,300
1718356113045,89.35,25
1718356113711,89.35,25
1718356114144,89.1,100
1718356114925,89.3,75
1718356114988,89.5,600
1718356115675,89.35,25
1718356116094,89.35,200
1718356116767,89.45,50
1718356117562,89.5,25
1718356117892,89.4,150
1718356118750,89.45,300
1718356118979,89.4,100
1718356119701,89.4,25
1718356119986,89.4,25
1718356120649,89.5,25
1718356121152,89.3,125
1718356121308,89.3,125
1718356121785,89.35,25
1718356122876,89.2,25
1718356123038,89.25,25
1718356124071,89.75,25
1718356124334,89.8,75
1718356124736,89.65,75
1718356125093,89.55,25
1718356125577,89.65,25
1718356125882,89.75,25
1718356126569,89.4,25
1718356127062,89.7,50
1718356127936,89.7,200
1718356128034,89.95,25
1718356128953,89.75,50
1718356129495,89.8,200
1718356130068,89.8,75
1718356130681,89.8,25
1718356131005,90.0,75
1718356131819,89.65,75
1718356132028,89.6,125
1718356133140,89.7,25
1718356133140,89.7,25
1718356133354,89.35,75
1718356134158,89.6,100
1718356134444,89.45,100
1718356135156,89.4,450
1718356135771,89.3,50
1718356135981,89.45,100
1718356136859,89.75,25
1718356138113,89.7,125
1718356138745,89.8,25
1718356139001,89.95,25
1718356139680,89.9,50
1718356139680,89.9,50
1718356139680,89.9,50
1718356140783,89.65,25
1718356141150,89.95,25
1718356141626,89.9,25
1718356142126,89.75,100
1718356143093,89.75,100
1718356144021,90.15,200
1718356144398,90.05,50
1718356145331,89.75,300
1718356145597,89.8,50
1718356146172,89.9,25
1718356146927,89.8,25
1718356147006,89.75,50
1718356147685,89.75,25
1718356147995,89.75,150
1718356148715,89.9,250
1718356149070,89.9,75
1718356149434,89.8,100
1718356149945,89.65,25
1718356150781,89.75,25
1718356150781,89.75,25
1718356151622,89.7,25
1718356151622,89.7,25
1718356153197,89.75,25
1718356153771,89.8,125
1718356154034,89.85,25
1718356154762,89.8,75
1718356155118,89.7,25
1718356155647,89.8,25
1718356155989,89.85,25
1718356156818,90.5,400
1718356156818,90.5,400
1718356157836,90.25,50
1718356157836,90.25,50
1718356159020,89.95,25
1718356159113,90.0,25
1718356160183,90.15,25
1718356161187,90.05,150
1718356161391,89.85,50
1718356162116,90.0,200
1718356162640,89.85,50
1718356163119,89.75,25
1718356163845,89.7,25
1718356164140,89.35,25
1718356165133,89.3,225
1718356165990,89.0,25
1718356166141,88.9,50
1718356167010,88.85,25
1718356167010,88.85,25
1718356167974,88.7,25
1718356168807,88.9,25
1718356169154,89.0,50
1718356169893,89.1,25
1718356170242,89.4,125
1718356171105,88.9,25
1718356171674,88.7,50
1718356171968,88.9,25
1718356172818,89.4,75
1718356173146,89.2,25
1718356174028,89.4,25
1718356174097,89.4,25
1718356174938,89.3,200
1718356175169,89.25,25
1718356176121,89.2,25
1718356176121,89.2,25
1718356176812,89.15,25
1718356176982,89.35,25
1718356176982,89.35,25
1718356178176,89.05,25
1718356178697,88.85,25
1718356179172,88.9,25
1718356180152,88.65,50
1718356180236,88.85,200
1718356180845,89.0,25
1718356181197,88.85,50
1718356181999,89.0,100
1718356182164,88.95,50
1718356182710,88.95,25
1718356183023,89.0,25
1718356183868,89.0,25
1718356184185,89.15,25
1718356185166,88.7,25
1718356185237,88.9,25
1718356185584,88.7,725
1718356186171,88.7,25
1718356186759,88.9,650
1718356186916,88.95,25
1718356187611,88.8,100
1718356188115,88.85,25
1718356188473,88.95,100
1718356189051,88.7,500
1718356189827,88.65,75
1718356190190,88.5,400
1718356191191,88.3,75
1718356191931,88.55,75
1718356192143,88.45,25
1718356192143,88.45,25
1718356193870,88.2,75
1718356194157,88.05,100
1718356194828,88.0,25
1718356195377,88.0,525
1718356195772,88.05,25
1718356196195,88.0,500
1718356196651,87.85,100
1718356197086,88.2,375
1718356197906,87.9,50
1718356198166,87.65,25
1718356198802,87.6,50
1718356199149,87.75,450
1718356199826,87.95,25
1718356200237,88.05,425
1718356200795,87.95,25
1718356201146,88.0,1225
1718356202024,87.6,50
1718356202024,87.6,50
1718356203170,87.45,25
1718356204055,87.5,50
1718356204201,87.7,25
1718356205255,87.7,25
1718356205815,87.5,25
1718356206179,87.95,25
1718356206608,87.4,25
1718356207244,87.55,25
1718356208056,87.6,125
1718356208056,87.6,125
1718356208934,87.65,125
1718356209145,87.55,25
1718356209988,87.55,175
1718356210258,87.5,25
1718356210865,87.1,100
1718356211143,87.2,25
1718356211734,87.0,275
1718356212119,87.05,25
1718356213205,87.1,100
1718356213220,87.0,25
1718356213981,87.0,150
1718356214170,86.95,25
1718356215250,86.6,100
1718356216293,86.65,25
1718356216379,86.5,75
1718356216668,86.65,25
1718356216998,86.5,50
1718356217893,86.7,75
1718356218180,86.85,25
1718356218968,86.6,75
1718356219282,86.6,25
1718356220143,86.75,75
1718356221288,86.55,25
1718356222206,86.5,50
1718356222206,86.5,50
1718356222743,86.6,25
1718356222989,86.85,25
1718356223852,86.55,25
1718356224145,86.6,25
1718356224889,86.5,25
1718356225221,86.8,25
1718356225897,86.6,50
1718356226205,86.65,25
